year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihe1woche,ausleihe1stunde,ausleihe2stunde,ausleihe2woche,ausleihe3woche
2016,7,10,10,34,0.6764705882352942,0,6,0,25,0.1,65,13,Patchy rain possible,2016-07-10 10:00:00,19,6,1,21,14
2016,7,10,11,21,0.7619047619047619,0,6,0,26,0.2,64,14,Patchy rain possible,2016-07-10 11:00:00,30,34,6,35,33
2016,7,10,12,41,0.5853658536585366,0,6,0,26,0.3,62,14,Patchy rain possible,2016-07-10 12:00:00,23,21,34,31,23
2016,7,10,13,50,0.7,0,6,0,26,0.1,61,17,Patchy rain possible,2016-07-10 13:00:00,22,41,21,37,38
2016,7,10,14,48,0.5625,0,6,0,26,0.1,60,19,Patchy rain possible,2016-07-10 14:00:00,22,50,41,14,36
2016,7,10,15,37,0.6486486486486487,0,6,0,26,0.1,59,21,Patchy rain possible,2016-07-10 15:00:00,41,48,50,48,42
2016,7,10,16,35,0.7142857142857143,0,6,0,25,0.1,62,19,Patchy rain possible,2016-07-10 16:00:00,34,37,48,28,56
2016,7,10,17,36,0.7222222222222222,0,6,0,24,0.1,66,17,Patchy rain possible,2016-07-10 17:00:00,28,35,37,25,89
2016,7,10,18,37,0.7837837837837838,0,6,0,23,0.1,70,15,Patchy rain possible,2016-07-10 18:00:00,45,36,35,34,59
2016,7,10,19,31,0.8387096774193549,0,6,0,22,0.1,72,16,Patchy rain possible,2016-07-10 19:00:00,28,37,36,23,38
2016,7,10,20,26,0.6153846153846154,0,6,0,21,0.0,74,17,Clear,2016-07-10 20:00:00,8,31,37,20,27
2016,7,10,21,17,0.7058823529411765,0,6,0,20,0.0,75,17,Clear,2016-07-10 21:00:00,13,26,31,15,12
2016,7,10,22,6,0.1666666666666666,0,6,0,19,0.0,77,15,Clear,2016-07-10 22:00:00,9,17,26,18,8
2016,7,10,23,6,0.3333333333333333,0,6,0,19,0.0,79,13,Clear,2016-07-10 23:00:00,3,6,17,0,7
2016,7,11,0,5,0.6,0,0,1,18,0.0,81,12,Clear,2016-07-11 00:00:00,0,6,6,0,1
2016,7,11,1,2,1.0,0,0,1,18,0.0,82,12,Clear,2016-07-11 01:00:00,0,5,6,3,0
2016,7,11,5,2,1.0,0,0,1,19,0.0,77,11,Clear,2016-07-11 05:00:00,0,0,0,2,2
2016,7,11,6,3,1.0,0,0,1,19,0.0,73,11,Sunny,2016-07-11 06:00:00,1,2,0,9,4
2016,7,11,7,8,1.0,0,0,1,21,0.0,68,10,Sunny,2016-07-11 07:00:00,5,3,2,15,10
2016,7,11,8,39,0.9743589743589745,0,0,1,22,0.0,62,9,Sunny,2016-07-11 08:00:00,1,8,3,30,36
2016,7,11,9,24,1.0,0,0,1,24,0.0,57,8,Sunny,2016-07-11 09:00:00,12,39,8,28,14
2016,7,11,10,15,0.8666666666666667,0,0,1,25,0.0,56,7,Sunny,2016-07-11 10:00:00,12,24,39,17,14
2016,7,11,12,18,0.7222222222222222,0,0,1,27,0.0,55,5,Sunny,2016-07-11 12:00:00,32,8,15,11,14
2016,7,11,13,21,0.3809523809523809,0,0,1,27,0.0,55,4,Sunny,2016-07-11 13:00:00,42,18,8,17,20
2016,7,11,14,16,0.8125,0,0,1,27,0.0,55,3,Sunny,2016-07-11 14:00:00,35,21,18,27,17
2016,7,11,15,15,0.8666666666666667,0,0,1,27,0.0,56,1,Sunny,2016-07-11 15:00:00,30,16,21,25,22
2016,7,11,16,21,0.4285714285714285,0,0,1,26,0.0,61,3,Sunny,2016-07-11 16:00:00,48,15,16,16,30
2016,7,11,17,51,0.803921568627451,0,0,1,25,0.0,67,5,Sunny,2016-07-11 17:00:00,50,21,15,53,57
2016,7,11,18,55,0.9272727272727272,0,0,1,24,0.0,72,7,Clear,2016-07-11 18:00:00,53,51,21,85,60
2016,7,11,19,51,0.8431372549019608,0,0,1,22,0.0,76,9,Clear,2016-07-11 19:00:00,25,55,51,30,44
2016,7,11,20,28,0.7857142857142857,0,0,1,21,0.0,81,10,Clear,2016-07-11 20:00:00,9,51,55,12,46
2016,7,11,21,23,0.6956521739130435,0,0,1,20,0.0,85,11,Clear,2016-07-11 21:00:00,2,28,51,11,16
2016,7,11,22,16,0.75,0,0,1,20,0.0,86,10,Clear,2016-07-11 22:00:00,1,23,28,4,9
2016,7,12,0,4,1.0,0,1,1,20,0.0,89,8,Clear,2016-07-12 00:00:00,2,2,16,0,2
2016,7,12,1,3,1.0,0,1,1,20,0.0,90,7,Clear,2016-07-12 01:00:00,0,4,2,0,1
2016,7,12,5,5,1.0,0,1,1,21,0.0,86,5,Clear,2016-07-12 05:00:00,3,0,0,3,6
2016,7,12,6,6,1.0,0,1,1,22,0.0,83,5,Sunny,2016-07-12 06:00:00,3,5,0,6,4
2016,7,12,7,18,0.8333333333333334,0,1,1,23,0.0,77,7,Sunny,2016-07-12 07:00:00,10,6,5,11,15
2016,7,12,8,33,0.9696969696969696,0,1,1,25,0.0,71,10,Sunny,2016-07-12 08:00:00,27,18,6,31,40
2016,7,12,9,25,0.96,0,1,1,26,0.0,65,12,Sunny,2016-07-12 09:00:00,12,33,18,22,19
2016,7,12,10,10,1.0,0,1,1,26,0.0,63,14,Sunny,2016-07-12 10:00:00,4,25,33,8,8
2016,7,12,11,13,0.6923076923076923,0,1,1,26,0.0,61,15,Sunny,2016-07-12 11:00:00,16,10,25,10,10
2016,7,12,12,12,0.8333333333333334,0,1,1,27,0.0,59,17,Sunny,2016-07-12 12:00:00,15,13,10,17,23
2016,7,12,13,20,0.85,0,1,1,26,0.0,62,18,Sunny,2016-07-12 13:00:00,11,12,13,19,15
2016,7,12,14,18,0.6111111111111112,0,1,1,26,0.1,64,20,Patchy rain possible,2016-07-12 14:00:00,20,20,12,13,14
2016,7,12,15,12,0.9166666666666666,0,1,1,26,0.1,67,21,Patchy rain possible,2016-07-12 15:00:00,11,18,20,12,21
2016,7,12,16,28,0.75,0,1,1,25,0.0,71,20,Patchy rain possible,2016-07-12 16:00:00,17,12,18,17,19
2016,7,12,17,49,0.7755102040816326,0,1,1,24,0.1,74,18,Patchy rain possible,2016-07-12 17:00:00,50,28,12,32,56
2016,7,12,18,62,0.935483870967742,0,1,1,23,0.1,78,17,Patchy rain possible,2016-07-12 18:00:00,49,49,28,48,58
2016,7,12,19,78,0.8461538461538461,0,1,1,23,0.1,81,17,Patchy rain possible,2016-07-12 19:00:00,31,62,49,25,47
2016,7,12,20,35,0.8571428571428571,0,1,1,22,0.0,83,17,Clear,2016-07-12 20:00:00,26,78,62,19,29
2016,7,12,21,36,0.8888888888888888,0,1,1,21,0.0,85,17,Clear,2016-07-12 21:00:00,29,35,78,8,16
2016,7,12,22,12,0.6666666666666666,0,1,1,21,0.0,86,15,Clear,2016-07-12 22:00:00,8,36,35,4,15
2016,7,12,23,7,1.0,0,1,1,21,0.0,87,13,Clear,2016-07-12 23:00:00,5,12,36,1,4
2016,7,13,1,1,1.0,0,2,1,20,0.0,89,11,Clear,2016-07-13 01:00:00,0,2,7,1,3
2016,7,13,4,1,1.0,0,2,1,21,0.0,87,9,Clear,2016-07-13 04:00:00,0,0,0,0,0
2016,7,13,6,4,1.0,0,2,1,23,0.0,80,7,Sunny,2016-07-13 06:00:00,5,1,1,7,4
2016,7,13,7,23,1.0,0,2,1,24,0.0,77,9,Sunny,2016-07-13 07:00:00,26,4,1,21,27
2016,7,13,8,29,0.9310344827586208,0,2,1,25,0.0,74,12,Cloudy,2016-07-13 08:00:00,26,23,4,28,36
2016,7,13,9,34,0.8235294117647058,0,2,1,26,0.0,72,14,Cloudy,2016-07-13 09:00:00,14,29,23,22,12
2016,7,13,10,9,0.6666666666666666,0,2,1,26,0.0,70,15,Cloudy,2016-07-13 10:00:00,5,34,29,8,17
2016,7,13,11,6,0.6666666666666666,0,2,1,27,0.2,69,16,Patchy rain possible,2016-07-13 11:00:00,8,9,34,12,10
2016,7,13,12,10,0.9,0,2,1,27,0.2,67,16,Patchy rain possible,2016-07-13 12:00:00,20,6,9,8,12
2016,7,13,13,15,0.5333333333333333,0,2,1,27,0.1,67,18,Patchy rain possible,2016-07-13 13:00:00,22,10,6,17,9
2016,7,13,14,12,0.9166666666666666,0,2,1,27,0.2,68,19,Light rain shower,2016-07-13 14:00:00,5,15,10,9,11
2016,7,13,15,9,0.6666666666666666,0,2,1,27,0.3,69,21,Light rain shower,2016-07-13 15:00:00,9,12,15,15,17
2016,7,13,16,19,0.8421052631578947,0,2,1,26,0.2,71,16,Light rain shower,2016-07-13 16:00:00,20,9,12,16,21
2016,7,13,17,49,0.8775510204081632,0,2,1,25,0.3,73,11,Light rain shower,2016-07-13 17:00:00,48,19,9,45,53
2016,7,13,18,51,0.8431372549019608,0,2,1,24,0.4,76,6,Light rain shower,2016-07-13 18:00:00,65,49,19,47,51
2016,7,13,19,53,0.8490566037735849,0,2,1,24,0.2,79,8,Light rain shower,2016-07-13 19:00:00,50,51,49,24,47
2016,7,13,20,23,0.8695652173913043,0,2,1,23,0.0,82,10,Partly cloudy,2016-07-13 20:00:00,34,53,51,42,28
2016,7,13,21,15,0.8666666666666667,0,2,1,22,0.0,85,12,Partly cloudy,2016-07-13 21:00:00,11,23,53,21,33
2016,7,13,22,9,0.7777777777777778,0,2,1,22,0.0,88,11,Partly cloudy,2016-07-13 22:00:00,7,15,23,7,18
2016,7,13,23,3,1.0,0,2,1,22,0.0,90,10,Cloudy,2016-07-13 23:00:00,3,9,15,7,2
2016,7,14,0,2,1.0,0,3,1,22,0.0,93,9,Cloudy,2016-07-14 00:00:00,5,3,9,3,5
2016,7,14,1,4,1.0,0,3,1,22,0.0,95,8,Cloudy,2016-07-14 01:00:00,1,2,3,0,1
2016,7,14,2,2,1.0,0,3,1,22,2.4,96,8,Moderate or heavy rain shower,2016-07-14 02:00:00,0,4,2,0,0
2016,7,14,4,1,1.0,0,3,1,23,1.6,96,7,Moderate or heavy rain shower,2016-07-14 04:00:00,0,0,2,0,0
2016,7,14,5,3,1.0,0,3,1,23,4.9,95,6,Torrential rain shower,2016-07-14 05:00:00,3,1,0,1,4
2016,7,14,6,10,1.0,0,3,1,24,6.5,93,5,Torrential rain shower,2016-07-14 06:00:00,9,3,1,8,6
2016,7,14,7,24,0.9166666666666666,0,3,1,24,3.2,90,7,Torrential rain shower,2016-07-14 07:00:00,20,10,3,11,19
2016,7,14,8,37,0.972972972972973,0,3,1,25,0.0,87,9,Partly cloudy,2016-07-14 08:00:00,31,24,10,31,28
2016,7,14,9,13,0.8461538461538461,0,3,1,26,0.0,84,11,Partly cloudy,2016-07-14 09:00:00,20,37,24,13,15
2016,7,14,10,9,0.7777777777777778,0,3,1,27,0.0,80,12,Partly cloudy,2016-07-14 10:00:00,9,13,37,16,17
2016,7,14,11,15,0.6666666666666666,0,3,1,28,0.5,76,13,Patchy rain possible,2016-07-14 11:00:00,7,9,13,10,16
2016,7,14,12,12,0.8333333333333334,0,3,1,29,0.6,72,14,Patchy rain possible,2016-07-14 12:00:00,7,15,9,24,9
2016,7,14,13,24,0.4166666666666667,0,3,1,29,0.3,71,16,Patchy rain possible,2016-07-14 13:00:00,19,12,15,16,7
2016,7,14,14,14,0.6428571428571429,0,3,1,29,1.2,71,18,Moderate or heavy rain shower,2016-07-14 14:00:00,14,24,12,15,15
2016,7,14,15,12,0.8333333333333334,0,3,1,29,1.6,71,19,Moderate or heavy rain shower,2016-07-14 15:00:00,10,14,24,13,23
2016,7,14,16,5,0.8,0,3,1,28,0.8,73,14,Moderate or heavy rain shower,2016-07-14 16:00:00,12,12,14,18,19
2016,7,14,17,33,0.9696969696969696,0,3,1,28,2.0,75,8,Moderate or heavy rain shower,2016-07-14 17:00:00,40,5,12,40,40
2016,7,14,18,38,0.9473684210526316,0,3,1,27,2.7,76,3,Moderate or heavy rain shower,2016-07-14 18:00:00,50,33,5,55,50
2016,7,14,19,44,0.8636363636363636,0,3,1,27,1.4,78,6,Moderate or heavy rain shower,2016-07-14 19:00:00,20,38,33,44,36
2016,7,14,20,17,0.9411764705882352,0,3,1,26,0.0,81,9,Clear,2016-07-14 20:00:00,26,44,38,23,27
2016,7,14,21,18,0.9444444444444444,0,3,1,25,0.0,83,12,Clear,2016-07-14 21:00:00,17,17,44,18,12
2016,7,14,22,4,1.0,0,3,1,25,0.0,84,12,Clear,2016-07-14 22:00:00,3,18,17,6,6
2016,7,14,23,5,1.0,0,3,1,24,0.0,85,12,Clear,2016-07-14 23:00:00,3,4,18,5,9
2016,7,15,0,3,1.0,0,4,1,24,0.0,87,12,Clear,2016-07-15 00:00:00,2,5,4,1,1
2016,7,15,1,2,1.0,0,4,1,24,0.0,87,12,Clear,2016-07-15 01:00:00,0,3,5,1,1
2016,7,15,2,1,1.0,0,4,1,24,0.0,87,12,Clear,2016-07-15 02:00:00,1,2,3,1,2
2016,7,15,6,2,1.0,0,4,1,26,0.0,75,5,Sunny,2016-07-15 06:00:00,5,1,0,2,6
2016,7,15,7,23,0.9565217391304348,0,4,1,27,0.0,70,5,Sunny,2016-07-15 07:00:00,22,2,1,7,16
2016,7,15,8,23,0.9130434782608696,0,4,1,28,0.0,64,6,Sunny,2016-07-15 08:00:00,33,23,2,24,29
2016,7,15,9,18,0.7222222222222222,0,4,1,30,0.0,58,6,Sunny,2016-07-15 09:00:00,22,23,23,12,12
2016,7,15,10,7,0.5714285714285714,0,4,1,30,0.0,58,8,Sunny,2016-07-15 10:00:00,9,18,23,9,13
2016,7,15,11,18,0.6666666666666666,0,4,1,30,0.0,57,10,Partly cloudy,2016-07-15 11:00:00,15,7,18,10,15
2016,7,15,12,33,0.4848484848484848,0,4,1,31,0.0,57,12,Partly cloudy,2016-07-15 12:00:00,16,18,7,22,22
2016,7,15,13,11,0.3636363636363636,0,4,1,31,0.0,56,14,Partly cloudy,2016-07-15 13:00:00,21,33,18,25,15
2016,7,15,14,15,0.6666666666666666,0,4,1,30,0.0,55,16,Sunny,2016-07-15 14:00:00,19,11,33,27,24
2016,7,15,15,21,0.6190476190476191,0,4,1,30,0.0,53,18,Sunny,2016-07-15 15:00:00,17,15,11,20,34
2016,7,15,16,37,0.6216216216216216,0,4,1,29,0.0,58,16,Sunny,2016-07-15 16:00:00,29,21,15,23,24
2016,7,15,17,44,0.75,0,4,1,28,0.0,62,14,Sunny,2016-07-15 17:00:00,39,37,21,11,68
2016,7,15,18,42,0.8571428571428571,0,4,1,27,0.0,66,12,Clear,2016-07-15 18:00:00,12,44,37,10,48
2016,7,15,19,22,0.5454545454545454,0,4,1,26,0.0,68,13,Clear,2016-07-15 19:00:00,17,42,44,15,32
2016,7,15,20,27,0.8148148148148148,0,4,1,26,0.0,70,14,Clear,2016-07-15 20:00:00,7,22,42,4,34
2016,7,15,21,12,0.9166666666666666,0,4,1,25,0.0,72,15,Clear,2016-07-15 21:00:00,14,27,22,2,24
2016,7,15,22,3,0.3333333333333333,0,4,1,24,0.0,74,15,Clear,2016-07-15 22:00:00,8,12,27,0,11
2016,7,15,23,13,0.6153846153846154,0,4,1,24,0.0,75,14,Clear,2016-07-15 23:00:00,6,3,12,2,4
2016,7,16,0,3,1.0,0,5,0,23,0.0,77,13,Clear,2016-07-16 00:00:00,2,13,3,0,3
2016,7,16,7,6,0.6666666666666666,0,5,0,27,0.0,66,5,Sunny,2016-07-16 07:00:00,5,1,0,6,2
2016,7,16,8,12,0.75,0,5,0,28,0.0,62,5,Sunny,2016-07-16 08:00:00,9,6,1,10,4
2016,7,16,9,36,0.5,0,5,0,30,0.0,57,5,Sunny,2016-07-16 09:00:00,6,12,6,13,9
2016,7,16,10,17,0.4705882352941176,0,5,0,30,0.0,56,7,Sunny,2016-07-16 10:00:00,19,36,12,25,15
2016,7,16,11,27,0.4444444444444444,0,5,0,30,0.0,55,8,Sunny,2016-07-16 11:00:00,29,17,36,24,34
2016,7,16,12,21,0.3809523809523809,0,5,0,30,0.0,54,9,Sunny,2016-07-16 12:00:00,23,27,17,29,43
2016,7,16,13,18,0.7222222222222222,0,5,0,30,0.0,57,9,Sunny,2016-07-16 13:00:00,36,21,27,35,33
2016,7,16,14,25,0.6,0,5,0,29,0.5,61,10,Patchy rain possible,2016-07-16 14:00:00,51,18,21,42,45
2016,7,16,15,24,0.75,0,5,0,29,0.6,64,10,Patchy rain possible,2016-07-16 15:00:00,34,25,18,25,35
2016,7,16,17,10,0.9,0,5,0,28,0.5,73,10,Patchy rain possible,2016-07-16 17:00:00,18,6,24,26,26
2016,7,16,18,14,0.6428571428571429,0,5,0,27,0.7,78,10,Patchy rain possible,2016-07-16 18:00:00,39,10,6,24,41
2016,7,16,19,17,0.8235294117647058,0,5,0,26,0.3,80,10,Patchy rain possible,2016-07-16 19:00:00,18,14,10,20,30
2016,7,16,20,11,0.6363636363636364,0,5,0,25,0.0,83,9,Partly cloudy,2016-07-16 20:00:00,10,17,14,22,26
2016,7,16,21,14,0.5,0,5,0,24,0.0,86,9,Partly cloudy,2016-07-16 21:00:00,4,11,17,18,18
2016,7,16,22,8,0.875,0,5,0,24,0.0,85,7,Partly cloudy,2016-07-16 22:00:00,1,14,11,10,9
2016,7,16,23,2,1.0,0,5,0,23,0.0,85,5,Clear,2016-07-16 23:00:00,0,8,14,6,5
2016,7,17,0,4,1.0,0,6,0,23,0.0,84,3,Clear,2016-07-17 00:00:00,1,2,8,2,8
2016,7,17,1,2,1.0,0,6,0,23,0.0,85,5,Clear,2016-07-17 01:00:00,0,4,2,1,0
2016,7,17,2,1,1.0,0,6,0,22,0.0,85,6,Clear,2016-07-17 02:00:00,1,2,4,2,0
2016,7,17,6,1,1.0,0,6,0,25,0.0,76,1,Sunny,2016-07-17 06:00:00,1,0,0,1,2
2016,7,17,7,5,0.6,0,6,0,26,0.0,71,3,Sunny,2016-07-17 07:00:00,2,1,0,1,2
2016,7,17,8,11,0.7272727272727273,0,6,0,28,0.0,66,4,Sunny,2016-07-17 08:00:00,1,5,1,6,5
2016,7,17,9,23,0.8260869565217391,0,6,0,29,0.0,60,5,Sunny,2016-07-17 09:00:00,6,11,5,7,17
2016,7,17,11,21,0.5238095238095238,0,6,0,30,0.0,55,9,Sunny,2016-07-17 11:00:00,21,6,23,30,35
2016,7,17,12,34,0.5294117647058824,0,6,0,31,0.0,52,10,Sunny,2016-07-17 12:00:00,41,21,6,23,31
2016,7,17,13,30,0.6666666666666666,0,6,0,30,0.0,55,10,Sunny,2016-07-17 13:00:00,50,34,21,22,37
2016,7,17,14,41,0.5365853658536586,0,6,0,29,0.0,58,10,Sunny,2016-07-17 14:00:00,48,30,34,22,14
2016,7,17,15,47,0.5106382978723404,0,6,0,27,0.0,62,10,Sunny,2016-07-17 15:00:00,37,41,30,41,48
2016,7,17,16,23,0.5652173913043478,0,6,0,27,0.0,63,10,Sunny,2016-07-17 16:00:00,35,47,41,34,28
2016,7,17,17,32,0.5625,0,6,0,27,0.0,64,10,Sunny,2016-07-17 17:00:00,36,23,47,28,25
2016,7,17,18,32,0.53125,0,6,0,27,0.0,65,10,Clear,2016-07-17 18:00:00,37,32,23,45,34
2016,7,17,19,37,0.6486486486486487,0,6,0,26,0.0,67,10,Clear,2016-07-17 19:00:00,31,32,32,28,23
2016,7,17,20,32,0.625,0,6,0,26,0.0,69,10,Clear,2016-07-17 20:00:00,26,37,32,8,20
2016,7,17,21,19,0.7894736842105263,0,6,0,25,0.0,71,10,Clear,2016-07-17 21:00:00,17,32,37,13,15
2016,7,17,22,12,0.6666666666666666,0,6,0,24,0.0,76,10,Clear,2016-07-17 22:00:00,6,19,32,9,18
2016,7,17,23,6,0.6666666666666666,0,6,0,23,0.0,80,10,Partly cloudy,2016-07-17 23:00:00,6,12,19,3,0
2016,7,18,0,4,1.0,0,0,1,22,0.0,84,10,Partly cloudy,2016-07-18 00:00:00,5,6,12,0,0
2016,7,18,1,2,0.0,0,0,1,22,0.0,84,10,Partly cloudy,2016-07-18 01:00:00,2,4,6,0,3
2016,7,18,5,2,1.0,0,0,1,23,0.0,82,9,Partly cloudy,2016-07-18 05:00:00,2,0,0,0,2
2016,7,18,6,7,0.8571428571428571,0,0,1,24,0.0,82,8,Partly cloudy,2016-07-18 06:00:00,3,2,0,1,9
2016,7,18,7,18,1.0,0,0,1,25,0.0,76,9,Partly cloudy,2016-07-18 07:00:00,8,7,2,5,15
2016,7,18,8,24,0.9583333333333334,0,0,1,26,0.2,70,10,Moderate rain at times,2016-07-18 08:00:00,39,18,7,1,30
2016,7,18,9,18,1.0,0,0,1,28,0.3,65,11,Moderate rain at times,2016-07-18 09:00:00,24,24,18,12,28
2016,7,18,10,6,0.8333333333333334,0,0,1,28,0.1,62,11,Moderate rain at times,2016-07-18 10:00:00,15,18,24,12,17
2016,7,18,11,15,0.4666666666666667,0,0,1,29,0.0,58,10,Sunny,2016-07-18 11:00:00,8,6,18,26,9
2016,7,18,12,11,0.8181818181818182,0,0,1,30,0.0,55,9,Sunny,2016-07-18 12:00:00,18,15,6,32,11
2016,7,18,13,14,0.7142857142857143,0,0,1,30,0.0,56,10,Sunny,2016-07-18 13:00:00,21,11,15,42,17
2016,7,18,14,26,0.5769230769230769,0,0,1,30,0.1,56,11,Patchy rain possible,2016-07-18 14:00:00,16,14,11,35,27
2016,7,18,15,14,0.7142857142857143,0,0,1,30,0.2,56,12,Patchy rain possible,2016-07-18 15:00:00,15,26,14,30,25
2016,7,18,16,27,0.5185185185185185,0,0,1,28,0.1,62,11,Patchy rain possible,2016-07-18 16:00:00,21,14,26,48,16
2016,7,18,18,50,0.9,0,0,1,25,0.0,73,9,Clear,2016-07-18 18:00:00,55,16,27,53,85
2016,7,18,19,27,0.8888888888888888,0,0,1,24,0.0,74,9,Clear,2016-07-18 19:00:00,51,50,16,25,30
2016,7,18,20,20,0.9,0,0,1,24,0.1,75,10,Patchy rain possible,2016-07-18 20:00:00,28,27,50,9,12
2016,7,18,21,11,0.9090909090909092,0,0,1,23,0.1,75,11,Patchy rain possible,2016-07-18 21:00:00,23,20,27,2,11
2016,7,18,22,8,0.625,0,0,1,23,0.1,77,10,Patchy rain possible,2016-07-18 22:00:00,16,11,20,1,4
2016,7,18,23,4,1.0,0,0,1,22,0.0,79,9,Partly cloudy,2016-07-18 23:00:00,2,8,11,7,0
2016,7,19,1,4,0.75,0,1,1,21,0.0,82,8,Partly cloudy,2016-07-19 01:00:00,3,1,4,0,0
2016,7,19,5,2,1.0,0,1,1,23,0.0,78,8,Clear,2016-07-19 05:00:00,5,0,0,3,3
2016,7,19,6,8,0.875,0,1,1,24,0.0,76,7,Sunny,2016-07-19 06:00:00,6,2,0,3,6
2016,7,19,7,30,0.9666666666666668,0,1,1,25,0.0,71,8,Sunny,2016-07-19 07:00:00,18,8,2,10,11
2016,7,19,8,27,1.0,0,1,1,26,0.2,65,9,Moderate rain at times,2016-07-19 08:00:00,33,30,8,27,31
2016,7,19,9,21,0.9523809523809524,0,1,1,27,0.3,59,10,Moderate rain at times,2016-07-19 09:00:00,25,27,30,12,22
2016,7,19,10,9,1.0,0,1,1,28,0.1,58,10,Moderate rain at times,2016-07-19 10:00:00,10,21,27,4,8
2016,7,19,11,17,0.8823529411764706,0,1,1,29,0.0,56,10,Sunny,2016-07-19 11:00:00,13,9,21,16,10
2016,7,19,12,14,0.6428571428571429,0,1,1,29,0.0,54,10,Sunny,2016-07-19 12:00:00,12,17,9,15,17
2016,7,19,13,14,0.7857142857142857,0,1,1,29,0.0,56,11,Sunny,2016-07-19 13:00:00,20,14,17,11,19
2016,7,19,14,13,0.7692307692307693,0,1,1,29,0.1,57,13,Patchy rain possible,2016-07-19 14:00:00,18,14,14,20,13
2016,7,19,15,16,0.75,0,1,1,29,0.2,58,14,Patchy rain possible,2016-07-19 15:00:00,12,13,14,11,12
2016,7,19,16,15,0.8,0,1,1,28,0.1,64,12,Patchy rain possible,2016-07-19 16:00:00,28,16,13,17,17
2016,7,19,17,45,0.9333333333333332,0,1,1,26,0.0,70,10,Sunny,2016-07-19 17:00:00,49,15,16,50,32
2016,7,19,18,73,0.863013698630137,0,1,1,25,0.0,76,8,Clear,2016-07-19 18:00:00,62,45,15,49,48
2016,7,19,19,72,0.8055555555555556,0,1,1,24,0.0,76,9,Clear,2016-07-19 19:00:00,78,73,45,31,25
2016,7,19,20,40,0.9,0,1,1,24,0.0,77,10,Patchy rain possible,2016-07-19 20:00:00,35,72,73,26,19
2016,7,19,21,31,0.967741935483871,0,1,1,23,0.0,77,10,Patchy rain possible,2016-07-19 21:00:00,36,40,72,29,8
2016,7,19,22,10,0.9,0,1,1,23,0.0,79,9,Patchy rain possible,2016-07-19 22:00:00,12,31,40,8,4
2016,7,19,23,14,0.7142857142857143,0,1,1,23,0.0,81,9,Partly cloudy,2016-07-19 23:00:00,7,10,31,5,1
2016,7,20,0,4,1.0,0,2,1,22,0.0,83,8,Partly cloudy,2016-07-20 00:00:00,2,14,10,14,2
2016,7,20,1,4,1.0,0,2,1,22,0.0,84,9,Partly cloudy,2016-07-20 01:00:00,1,4,14,0,1
2016,7,20,2,1,1.0,0,2,1,22,0.1,85,9,Patchy rain possible,2016-07-20 02:00:00,0,4,4,0,1
2016,7,20,4,1,1.0,0,2,1,23,0.1,83,9,Patchy rain possible,2016-07-20 04:00:00,1,0,1,0,0
2016,7,20,6,9,0.8888888888888888,0,2,1,24,0.0,79,8,Partly cloudy,2016-07-20 06:00:00,4,0,1,5,7
2016,7,20,7,14,1.0,0,2,1,25,0.0,74,9,Partly cloudy,2016-07-20 07:00:00,23,9,0,26,21
2016,7,20,8,35,1.0,0,2,1,26,0.1,68,10,Patchy rain possible,2016-07-20 08:00:00,29,14,9,26,28
2016,7,20,9,15,0.9333333333333332,0,2,1,27,0.1,63,11,Patchy rain possible,2016-07-20 09:00:00,34,35,14,14,22
2016,7,20,10,15,0.6,0,2,1,27,0.1,62,11,Patchy rain possible,2016-07-20 10:00:00,9,15,35,5,8
2016,7,20,11,12,0.3333333333333333,0,2,1,28,0.0,61,12,Partly cloudy,2016-07-20 11:00:00,6,15,15,8,12
2016,7,20,12,17,0.5882352941176471,0,2,1,28,0.0,60,12,Partly cloudy,2016-07-20 12:00:00,10,12,15,20,8
2016,7,20,13,18,0.6666666666666666,0,2,1,28,0.0,60,13,Partly cloudy,2016-07-20 13:00:00,15,17,12,22,17
2016,7,20,14,19,0.7368421052631579,0,2,1,27,0.2,61,14,Moderate rain at times,2016-07-20 14:00:00,12,18,17,5,9
2016,7,20,15,29,0.6551724137931034,0,2,1,27,0.3,61,15,Moderate rain at times,2016-07-20 15:00:00,9,19,18,9,15
2016,7,20,16,21,0.5238095238095238,0,2,1,26,0.2,66,13,Moderate rain at times,2016-07-20 16:00:00,19,29,19,20,16
2016,7,20,17,57,0.7894736842105263,0,2,1,25,0.0,71,11,Partly cloudy,2016-07-20 17:00:00,49,21,29,48,45
2016,7,20,18,76,0.868421052631579,0,2,1,24,0.0,77,10,Partly cloudy,2016-07-20 18:00:00,51,57,21,65,47
2016,7,20,19,39,0.8717948717948718,0,2,1,23,0.0,78,10,Partly cloudy,2016-07-20 19:00:00,53,76,57,50,24
2016,7,20,20,50,0.78,0,2,1,23,0.0,79,10,Patchy rain possible,2016-07-20 20:00:00,23,39,76,34,42
2016,7,20,21,23,0.9130434782608696,0,2,1,22,0.1,79,11,Patchy rain possible,2016-07-20 21:00:00,15,50,39,11,21
2016,7,20,22,13,0.7692307692307693,0,2,1,22,0.0,81,9,Patchy rain possible,2016-07-20 22:00:00,9,23,50,7,7
2016,7,20,23,16,1.0,0,2,1,22,0.0,83,8,Partly cloudy,2016-07-20 23:00:00,3,13,23,3,7
