year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,rueckgaben1stunde,rueckgaben1woche,rueckgaben2woche,rueckgaben3woche,rueckgaben2
2017,7,1,12,18,0,5,0,26.0,3.2,83.0,17.0,4,2017-07-01 12:00:00,26,33,3,52,18.0
2017,7,1,14,33,0,5,0,26.0,2.6,81.0,18.0,4,2017-07-01 14:00:00,48,49,6,47,33.0
2017,7,1,15,19,0,5,0,26.0,3.5,81.0,19.0,4,2017-07-01 15:00:00,33,56,23,31,19.0
2017,7,1,16,25,0,5,0,26.0,1.8,84.0,15.0,4,2017-07-01 16:00:00,19,45,27,45,25.0
2017,7,1,17,33,0,5,0,25.0,5.1,88.0,12.0,4,2017-07-01 17:00:00,25,63,26,44,33.0
2017,7,1,18,22,0,5,0,24.0,6.8,92.0,8.0,4,2017-07-01 18:00:00,33,50,23,49,49.0
2017,7,1,19,6,0,5,0,23.0,3.4,93.0,10.0,4,2017-07-01 19:00:00,22,61,20,45,45.0
2017,7,1,20,10,0,5,0,22.0,0.0,95.0,12.0,1,2017-07-01 20:00:00,6,52,16,27,27.0
2017,7,1,21,9,0,5,0,22.0,0.0,96.0,14.0,1,2017-07-01 21:00:00,10,21,13,47,21.0
2017,7,1,22,4,0,5,0,21.0,0.0,97.0,13.0,1,2017-07-01 22:00:00,9,10,6,12,10.0
2017,7,1,23,2,0,5,0,21.0,0.0,97.0,12.0,1,2017-07-01 23:00:00,4,10,4,12,10.0
2017,7,2,2,1,0,6,0,20.0,0.0,96.0,11.0,2,2017-07-02 02:00:00,0,0,6,1,3.5
2017,7,2,7,2,0,6,0,24.0,0.0,77.0,9.0,1,2017-07-02 07:00:00,1,4,4,6,2.0
2017,7,2,8,9,0,6,0,25.0,0.0,69.0,9.0,1,2017-07-02 08:00:00,2,16,5,8,9.0
2017,7,2,9,14,0,6,0,27.0,0.0,61.0,9.0,1,2017-07-02 09:00:00,9,22,11,17,14.0
2017,7,2,10,27,0,6,0,27.0,0.0,59.0,10.0,1,2017-07-02 10:00:00,14,31,26,36,27.0
2017,7,2,11,18,0,6,0,28.0,0.0,58.0,11.0,1,2017-07-02 11:00:00,27,37,25,30,18.0
2017,7,2,12,28,0,6,0,28.0,0.0,56.0,11.0,1,2017-07-02 12:00:00,18,46,37,54,28.0
2017,7,2,13,47,0,6,0,28.0,0.0,56.0,13.0,1,2017-07-02 13:00:00,28,43,53,27,47.0
2017,7,2,14,25,0,6,0,28.0,0.0,56.0,15.0,1,2017-07-02 14:00:00,47,41,63,43,25.0
2017,7,2,15,71,0,6,0,28.0,0.0,55.0,17.0,1,2017-07-02 15:00:00,25,43,32,24,71.0
2017,7,2,16,45,0,6,0,27.0,0.0,61.0,15.0,1,2017-07-02 16:00:00,71,45,37,57,45.0
2017,7,2,17,34,0,6,0,26.0,0.0,67.0,12.0,1,2017-07-02 17:00:00,45,55,43,44,34.0
2017,7,2,18,34,0,6,0,26.0,0.0,73.0,10.0,1,2017-07-02 18:00:00,34,34,45,62,34.0
2017,7,2,19,37,0,6,0,25.0,0.0,73.0,11.0,1,2017-07-02 19:00:00,34,25,44,45,37.0
2017,7,2,20,24,0,6,0,24.0,0.0,73.0,11.0,1,2017-07-02 20:00:00,37,22,33,28,24.0
2017,7,2,21,17,0,6,0,23.0,0.0,74.0,12.0,1,2017-07-02 21:00:00,24,7,18,32,17.0
2017,7,2,22,12,0,6,0,22.0,0.0,74.0,12.0,1,2017-07-02 22:00:00,17,9,10,12,12.0
2017,7,2,23,6,0,6,0,22.0,0.0,75.0,11.0,1,2017-07-02 23:00:00,12,7,2,1,6.0
2017,7,3,6,10,0,0,1,23.0,0.0,69.0,9.0,1,2017-07-03 06:00:00,0,15,18,17,10.0
2017,7,3,7,15,0,0,1,24.0,0.0,65.0,9.0,1,2017-07-03 07:00:00,10,36,34,16,34.0
2017,7,3,8,22,0,0,1,25.0,0.0,61.0,9.0,1,2017-07-03 08:00:00,15,80,50,29,50.0
2017,7,3,9,25,0,0,1,27.0,0.0,58.0,9.0,1,2017-07-03 09:00:00,22,45,38,16,25.0
2017,7,3,10,17,0,0,1,27.0,0.0,56.0,10.0,1,2017-07-03 10:00:00,25,19,5,3,17.0
2017,7,3,11,21,0,0,1,28.0,0.0,55.0,11.0,1,2017-07-03 11:00:00,17,18,12,7,21.0
2017,7,3,12,27,0,0,1,28.0,0.0,53.0,12.0,1,2017-07-03 12:00:00,21,18,12,6,27.0
2017,7,3,13,38,0,0,1,28.0,0.0,53.0,11.0,1,2017-07-03 13:00:00,27,22,14,14,38.0
2017,7,3,14,33,0,0,1,28.0,0.0,53.0,11.0,1,2017-07-03 14:00:00,38,30,16,19,33.0
2017,7,3,15,23,0,0,1,28.0,0.0,53.0,11.0,1,2017-07-03 15:00:00,33,22,17,20,23.0
2017,7,3,16,46,0,0,1,27.0,0.0,58.0,9.0,1,2017-07-03 16:00:00,23,34,22,10,46.0
2017,7,3,17,40,0,0,1,26.0,0.0,64.0,7.0,1,2017-07-03 17:00:00,46,42,6,46,40.0
2017,7,3,18,39,0,0,1,25.0,0.0,69.0,5.0,1,2017-07-03 18:00:00,40,79,8,75,39.0
2017,7,3,19,30,0,0,1,24.0,0.0,70.0,6.0,1,2017-07-03 19:00:00,39,74,1,50,30.0
2017,7,3,20,21,0,0,1,23.0,0.0,71.0,7.0,1,2017-07-03 20:00:00,30,46,4,34,21.0
2017,7,3,21,20,0,0,1,22.0,0.0,72.0,8.0,1,2017-07-03 21:00:00,21,22,3,16,20.0
2017,7,3,22,21,0,0,1,22.0,0.0,73.0,8.0,1,2017-07-03 22:00:00,20,12,1,5,21.0
2017,7,3,23,5,0,0,1,21.0,0.0,73.0,9.0,1,2017-07-03 23:00:00,21,3,1,5,5.0
2017,7,4,6,2,0,1,1,21.0,0.0,68.0,8.0,1,2017-07-04 06:00:00,0,5,9,16,9.0
2017,7,4,7,5,0,1,1,22.0,0.0,65.0,6.0,1,2017-07-04 07:00:00,2,30,37,40,37.0
2017,7,4,8,7,0,1,1,24.0,0.1,62.0,5.0,3,2017-07-04 08:00:00,5,71,82,60,71.0
2017,7,4,9,16,0,1,1,26.0,0.1,59.0,3.0,3,2017-07-04 09:00:00,7,40,50,30,40.0
2017,7,4,10,19,0,1,1,26.0,0.1,57.0,3.0,3,2017-07-04 10:00:00,16,16,23,17,19.0
2017,7,4,11,26,0,1,1,27.0,0.1,55.0,3.0,3,2017-07-04 11:00:00,19,17,20,18,26.0
2017,7,4,12,23,0,1,1,27.0,0.1,53.0,3.0,3,2017-07-04 12:00:00,26,27,19,15,23.0
2017,7,4,13,33,0,1,1,28.0,0.1,52.0,4.0,3,2017-07-04 13:00:00,23,22,16,16,33.0
2017,7,4,14,47,0,1,1,28.0,0.0,52.0,6.0,1,2017-07-04 14:00:00,33,18,19,17,47.0
2017,7,4,15,34,0,1,1,28.0,0.0,51.0,8.0,1,2017-07-04 15:00:00,47,17,7,20,34.0
2017,7,4,16,43,0,1,1,26.0,0.0,58.0,7.0,1,2017-07-04 16:00:00,34,31,24,20,43.0
2017,7,4,17,45,0,1,1,25.0,0.0,65.0,6.0,1,2017-07-04 17:00:00,43,38,55,38,45.0
2017,7,4,18,24,0,1,1,24.0,0.0,72.0,6.0,1,2017-07-04 18:00:00,45,53,73,50,53.0
2017,7,4,19,38,0,1,1,23.0,0.0,71.0,5.0,1,2017-07-04 19:00:00,24,37,71,45,38.0
2017,7,4,20,21,0,1,1,22.0,0.0,69.0,4.0,1,2017-07-04 20:00:00,38,45,46,34,45.0
2017,7,4,21,24,0,1,1,21.0,0.0,68.0,3.0,1,2017-07-04 21:00:00,21,29,16,20,24.0
2017,7,4,22,17,0,1,1,21.0,0.0,68.0,4.0,1,2017-07-04 22:00:00,24,7,12,10,17.0
2017,7,4,23,7,0,1,1,21.0,0.0,68.0,5.0,1,2017-07-04 23:00:00,17,5,7,2,7.0
2017,7,5,0,3,0,2,1,20.0,0.0,68.0,6.0,1,2017-07-05 00:00:00,7,8,3,2,3.0
2017,7,5,1,1,0,2,1,20.0,0.0,69.0,8.0,1,2017-07-05 01:00:00,3,2,1,1,1.0
2017,7,5,5,2,0,2,1,21.0,0.0,71.0,9.0,1,2017-07-05 05:00:00,0,1,3,1,2.0
2017,7,5,6,18,0,2,1,21.0,0.0,72.0,9.0,1,2017-07-05 06:00:00,2,18,18,11,18.0
2017,7,5,7,23,0,2,1,22.0,0.0,68.0,10.0,1,2017-07-05 07:00:00,18,39,40,30,23.0
2017,7,5,8,32,0,2,1,24.0,0.0,64.0,12.0,1,2017-07-05 08:00:00,23,74,74,30,74.0
2017,7,5,9,35,0,2,1,25.0,0.0,60.0,14.0,1,2017-07-05 09:00:00,32,57,46,24,35.0
2017,7,5,10,18,0,2,1,25.0,0.0,58.0,14.0,1,2017-07-05 10:00:00,35,23,18,13,18.0
2017,7,5,11,26,0,2,1,26.0,0.0,56.0,13.0,1,2017-07-05 11:00:00,18,17,15,25,26.0
2017,7,5,12,28,0,2,1,26.0,0.0,55.0,13.0,1,2017-07-05 12:00:00,26,27,16,20,28.0
2017,7,5,13,30,0,2,1,26.0,0.0,56.0,14.0,1,2017-07-05 13:00:00,28,16,27,21,30.0
2017,7,5,14,19,0,2,1,25.0,0.0,57.0,16.0,1,2017-07-05 14:00:00,30,26,27,25,19.0
2017,7,5,15,15,0,2,1,25.0,0.0,59.0,17.0,1,2017-07-05 15:00:00,19,12,22,25,15.0
2017,7,5,16,19,0,2,1,24.0,0.0,64.0,16.0,1,2017-07-05 16:00:00,15,14,28,36,19.0
2017,7,5,17,53,0,2,1,23.0,0.0,69.0,15.0,1,2017-07-05 17:00:00,19,43,43,43,53.0
2017,7,5,18,64,0,2,1,22.0,0.0,74.0,13.0,1,2017-07-05 18:00:00,53,65,67,70,64.0
2017,7,5,19,59,0,2,1,21.0,0.0,77.0,12.0,1,2017-07-05 19:00:00,64,47,48,44,59.0
2017,7,5,20,31,0,2,1,20.0,0.0,81.0,12.0,1,2017-07-05 20:00:00,59,46,32,35,31.0
2017,7,5,21,25,0,2,1,20.0,0.0,84.0,11.0,1,2017-07-05 21:00:00,31,23,23,21,25.0
2017,7,5,22,5,0,2,1,19.0,0.0,85.0,9.0,1,2017-07-05 22:00:00,25,16,13,12,13.0
2017,7,5,23,3,0,2,1,19.0,0.0,87.0,8.0,1,2017-07-05 23:00:00,5,14,8,5,8.0
2017,7,6,0,3,0,3,1,19.0,0.0,88.0,7.0,1,2017-07-06 00:00:00,3,4,4,3,3.0
2017,7,6,5,3,0,3,1,20.0,0.0,84.0,7.0,1,2017-07-06 05:00:00,0,2,4,3,3.0
2017,7,6,6,15,0,3,1,21.0,0.0,82.0,6.0,1,2017-07-06 06:00:00,3,17,11,15,15.0
2017,7,6,7,33,0,3,1,22.0,0.0,77.0,9.0,1,2017-07-06 07:00:00,15,38,43,33,33.0
2017,7,6,8,65,0,3,1,22.0,0.1,73.0,11.0,3,2017-07-06 08:00:00,33,68,61,71,65.0
2017,7,6,9,24,0,3,1,23.0,0.1,69.0,14.0,3,2017-07-06 09:00:00,65,36,50,33,24.0
2017,7,6,10,12,0,3,1,23.0,0.0,69.0,13.0,3,2017-07-06 10:00:00,24,11,26,17,12.0
2017,7,6,11,10,0,3,1,24.0,0.1,68.0,13.0,3,2017-07-06 11:00:00,12,20,15,26,10.0
2017,7,6,12,16,0,3,1,24.0,0.1,67.0,12.0,3,2017-07-06 12:00:00,10,23,17,25,16.0
2017,7,6,13,18,0,3,1,24.0,0.1,66.0,13.0,3,2017-07-06 13:00:00,16,26,23,18,18.0
2017,7,6,14,9,0,3,1,24.0,0.0,65.0,14.0,1,2017-07-06 14:00:00,18,22,19,21,21.0
2017,7,6,15,23,0,3,1,24.0,0.0,63.0,15.0,1,2017-07-06 15:00:00,9,22,26,28,23.0
2017,7,6,16,31,0,3,1,23.0,0.0,69.0,12.0,1,2017-07-06 16:00:00,23,33,39,30,31.0
2017,7,6,17,25,0,3,1,22.0,0.0,74.0,9.0,1,2017-07-06 17:00:00,31,43,40,46,25.0
2017,7,6,18,56,0,3,1,21.0,0.0,79.0,6.0,1,2017-07-06 18:00:00,25,60,51,63,56.0
2017,7,6,19,38,0,3,1,21.0,0.0,82.0,7.0,1,2017-07-06 19:00:00,56,50,35,46,38.0
2017,7,6,20,32,0,3,1,20.0,0.0,86.0,9.0,1,2017-07-06 20:00:00,38,19,43,48,32.0
2017,7,6,21,18,0,3,1,20.0,0.0,89.0,10.0,1,2017-07-06 21:00:00,32,16,24,8,18.0
2017,7,6,22,14,0,3,1,20.0,0.0,90.0,10.0,1,2017-07-06 22:00:00,18,9,6,10,14.0
2017,7,6,23,8,0,3,1,19.0,0.0,92.0,9.0,1,2017-07-06 23:00:00,14,3,9,8,8.0
2017,7,7,0,3,0,4,1,19.0,0.0,93.0,9.0,1,2017-07-07 00:00:00,8,7,7,5,7.0
2017,7,7,1,3,0,4,1,19.0,0.0,93.0,10.0,1,2017-07-07 01:00:00,3,2,1,3,3.0
2017,7,7,5,1,0,4,1,20.0,1.1,95.0,13.0,4,2017-07-07 05:00:00,0,0,1,2,1.0
2017,7,7,6,7,0,4,1,20.0,1.5,96.0,13.0,4,2017-07-07 06:00:00,1,9,22,13,7.0
2017,7,7,7,18,0,4,1,20.0,0.7,96.0,15.0,4,2017-07-07 07:00:00,7,36,33,29,18.0
2017,7,7,8,20,0,4,1,20.0,5.5,96.0,17.0,4,2017-07-07 08:00:00,18,53,51,40,51.0
2017,7,7,9,10,0,4,1,20.0,7.4,96.0,19.0,4,2017-07-07 09:00:00,20,42,26,23,26.0
2017,7,7,10,2,0,4,1,20.0,3.7,94.0,17.0,4,2017-07-07 10:00:00,10,16,19,16,16.0
2017,7,7,11,4,0,4,1,21.0,6.6,92.0,14.0,4,2017-07-07 11:00:00,2,19,19,16,19.0
2017,7,7,12,1,0,4,1,21.0,8.8,90.0,12.0,4,2017-07-07 12:00:00,4,26,19,25,25.0
2017,7,7,13,13,0,4,1,23.0,4.4,84.0,10.0,4,2017-07-07 13:00:00,1,29,22,14,13.0
2017,7,7,14,21,0,4,1,24.0,0.0,78.0,9.0,1,2017-07-07 14:00:00,13,20,20,18,21.0
2017,7,7,15,24,0,4,1,26.0,0.0,72.0,7.0,1,2017-07-07 15:00:00,21,41,15,23,24.0
2017,7,7,16,23,0,4,1,25.0,0.0,76.0,8.0,1,2017-07-07 16:00:00,24,34,31,20,23.0
2017,7,7,17,44,0,4,1,24.0,0.0,80.0,8.0,1,2017-07-07 17:00:00,23,36,34,40,44.0
2017,7,7,18,36,0,4,1,24.0,0.0,85.0,9.0,1,2017-07-07 18:00:00,44,37,40,35,36.0
2017,7,7,19,30,0,4,1,23.0,0.0,87.0,9.0,1,2017-07-07 19:00:00,36,35,19,14,30.0
2017,7,7,20,25,0,4,1,22.0,0.9,90.0,10.0,4,2017-07-07 20:00:00,30,20,10,14,25.0
2017,7,7,21,2,0,4,1,21.0,1.2,92.0,10.0,4,2017-07-07 21:00:00,25,11,6,11,11.0
2017,7,7,22,10,0,4,1,21.0,0.6,92.0,8.0,4,2017-07-07 22:00:00,2,8,10,2,10.0
2017,7,8,0,3,0,5,0,20.0,2.4,92.0,3.0,4,2017-07-08 00:00:00,0,1,5,11,3.0
2017,7,8,3,2,0,5,0,20.0,0.0,92.0,8.0,1,2017-07-08 03:00:00,1,0,2,1,2.0
2017,7,8,8,15,0,5,0,24.0,0.0,77.0,13.0,1,2017-07-08 08:00:00,0,12,1,13,15.0
2017,7,8,9,14,0,5,0,26.0,0.0,73.0,16.0,1,2017-07-08 09:00:00,15,8,4,11,14.0
2017,7,8,10,36,0,5,0,26.0,0.0,69.0,16.0,1,2017-07-08 10:00:00,14,34,19,12,36.0
2017,7,8,11,44,0,5,0,27.0,0.0,65.0,17.0,1,2017-07-08 11:00:00,36,26,26,23,44.0
2017,7,8,12,75,0,5,0,28.0,0.0,62.0,17.0,1,2017-07-08 12:00:00,44,18,33,3,75.0
2017,7,8,14,44,0,5,0,27.0,0.0,64.0,20.0,1,2017-07-08 14:00:00,65,33,49,6,44.0
2017,7,8,15,64,0,5,0,27.0,0.0,64.0,22.0,1,2017-07-08 15:00:00,44,19,56,23,64.0
2017,7,8,16,38,0,5,0,26.0,0.0,69.0,18.0,1,2017-07-08 16:00:00,64,25,45,27,38.0
2017,7,8,17,42,0,5,0,25.0,0.0,73.0,13.0,1,2017-07-08 17:00:00,38,33,63,26,42.0
2017,7,8,18,55,0,5,0,24.0,0.0,78.0,9.0,1,2017-07-08 18:00:00,42,22,50,23,55.0
2017,7,8,19,52,0,5,0,23.0,0.0,78.0,10.0,1,2017-07-08 19:00:00,55,6,61,20,52.0
2017,7,8,20,36,0,5,0,22.0,0.4,79.0,11.0,3,2017-07-08 20:00:00,52,10,52,16,36.0
2017,7,8,21,29,0,5,0,21.0,0.6,80.0,12.0,3,2017-07-08 21:00:00,36,9,21,13,29.0
2017,7,8,22,17,0,5,0,20.0,0.3,78.0,13.0,3,2017-07-08 22:00:00,29,4,10,6,17.0
2017,7,8,23,7,0,5,0,20.0,0.4,77.0,14.0,3,2017-07-08 23:00:00,17,2,10,4,7.0
2017,7,9,7,4,0,6,0,21.0,0.0,58.0,12.0,1,2017-07-09 07:00:00,4,2,4,4,4.0
2017,7,9,8,12,0,6,0,23.0,0.0,54.0,12.0,1,2017-07-09 08:00:00,4,9,16,5,12.0
2017,7,9,9,19,0,6,0,25.0,0.0,50.0,13.0,1,2017-07-09 09:00:00,12,14,22,11,19.0
2017,7,9,10,21,0,6,0,26.0,0.0,49.0,12.0,1,2017-07-09 10:00:00,19,27,31,26,21.0
2017,7,9,11,50,0,6,0,26.0,0.0,47.0,12.0,1,2017-07-09 11:00:00,21,18,37,25,50.0
2017,7,9,12,38,0,6,0,27.0,0.0,46.0,12.0,1,2017-07-09 12:00:00,50,28,46,37,38.0
2017,7,9,13,66,0,6,0,27.0,0.0,48.0,12.0,1,2017-07-09 13:00:00,38,47,43,53,66.0
2017,7,9,14,36,0,6,0,27.0,0.0,50.0,12.0,1,2017-07-09 14:00:00,66,25,41,63,36.0
2017,7,9,15,30,0,6,0,27.0,0.0,52.0,12.0,1,2017-07-09 15:00:00,36,71,43,32,30.0
2017,7,9,16,48,0,6,0,26.0,0.0,58.0,10.0,1,2017-07-09 16:00:00,30,45,45,37,48.0
2017,7,9,17,74,0,6,0,25.0,0.0,65.0,9.0,1,2017-07-09 17:00:00,48,34,55,43,74.0
2017,7,9,18,55,0,6,0,24.0,0.0,71.0,8.0,1,2017-07-09 18:00:00,74,34,34,45,55.0
2017,7,9,19,51,0,6,0,23.0,0.0,70.0,8.0,1,2017-07-09 19:00:00,55,37,25,44,51.0
2017,7,9,20,36,0,6,0,22.0,0.0,70.0,9.0,1,2017-07-09 20:00:00,51,24,22,33,36.0
2017,7,9,21,16,0,6,0,22.0,0.0,70.0,10.0,1,2017-07-09 21:00:00,36,17,7,18,16.0
2017,7,9,22,13,0,6,0,21.0,0.0,69.0,10.0,1,2017-07-09 22:00:00,16,12,9,10,13.0
2017,7,9,23,3,0,6,0,21.0,0.0,68.0,10.0,1,2017-07-09 23:00:00,13,6,7,2,3.0
2017,7,10,5,3,0,0,1,21.0,0.0,66.0,7.0,1,2017-07-10 05:00:00,0,0,2,1,3.0
2017,7,10,6,16,0,0,1,22.0,0.0,64.0,6.0,1,2017-07-10 06:00:00,3,10,15,18,16.0
2017,7,10,7,30,0,0,1,23.0,0.0,62.0,8.0,1,2017-07-10 07:00:00,16,15,36,34,30.0
2017,7,10,8,85,0,0,1,24.0,0.0,60.0,11.0,1,2017-07-10 08:00:00,30,22,80,50,85.0
2017,7,10,9,43,0,0,1,25.0,0.0,58.0,13.0,1,2017-07-10 09:00:00,85,25,45,38,43.0
2017,7,10,10,21,0,0,1,26.0,0.0,57.0,14.0,1,2017-07-10 10:00:00,43,17,19,5,21.0
2017,7,10,11,21,0,0,1,26.0,0.0,56.0,15.0,1,2017-07-10 11:00:00,21,21,18,12,21.0
2017,7,10,12,13,0,0,1,27.0,0.0,55.0,15.0,1,2017-07-10 12:00:00,21,27,18,12,13.0
2017,7,10,13,14,0,0,1,27.0,0.0,59.0,17.0,1,2017-07-10 13:00:00,13,38,22,14,14.0
2017,7,10,14,18,0,0,1,26.0,0.1,62.0,18.0,1,2017-07-10 14:00:00,14,33,30,16,18.0
2017,7,10,15,21,0,0,1,26.0,0.2,66.0,20.0,1,2017-07-10 15:00:00,18,23,22,17,21.0
2017,7,10,16,11,0,0,1,26.0,0.1,70.0,19.0,1,2017-07-10 16:00:00,21,46,34,22,34.0
2017,7,10,17,37,0,0,1,25.0,0.2,74.0,19.0,1,2017-07-10 17:00:00,11,40,42,6,37.0
2017,7,10,18,57,0,0,1,24.0,0.3,78.0,18.0,1,2017-07-10 18:00:00,37,39,79,8,57.0
2017,7,10,19,41,0,0,1,23.0,0.2,81.0,17.0,1,2017-07-10 19:00:00,57,30,74,1,41.0
2017,7,10,20,38,0,0,1,23.0,0.1,83.0,17.0,3,2017-07-10 20:00:00,41,21,46,4,38.0
2017,7,10,21,19,0,0,1,22.0,0.1,85.0,16.0,3,2017-07-10 21:00:00,38,20,22,3,19.0
2017,7,10,22,12,0,0,1,22.0,0.1,87.0,13.0,3,2017-07-10 22:00:00,19,21,12,1,12.0
2017,7,10,23,10,0,0,1,21.0,0.8,88.0,11.0,4,2017-07-10 23:00:00,12,5,3,1,10.0
2017,7,11,6,17,0,1,1,23.0,1.4,88.0,10.0,4,2017-07-11 06:00:00,1,2,5,9,17.0
2017,7,11,7,38,0,1,1,24.0,0.7,81.0,12.0,4,2017-07-11 07:00:00,17,5,30,37,38.0
2017,7,11,8,65,0,1,1,26.0,0.0,74.0,14.0,1,2017-07-11 08:00:00,38,7,71,82,65.0
2017,7,11,9,28,0,1,1,27.0,0.0,67.0,15.0,1,2017-07-11 09:00:00,65,16,40,50,28.0
2017,7,11,10,8,0,1,1,27.0,0.0,68.0,14.0,1,2017-07-11 10:00:00,28,19,16,23,19.0
2017,7,11,11,14,0,1,1,28.0,0.4,68.0,13.0,3,2017-07-11 11:00:00,8,26,17,20,14.0
2017,7,11,12,14,0,1,1,28.0,0.5,68.0,12.0,3,2017-07-11 12:00:00,14,23,27,19,14.0
2017,7,11,13,23,0,1,1,28.0,0.3,70.0,13.0,3,2017-07-11 13:00:00,14,33,22,16,23.0
2017,7,11,14,9,0,1,1,27.0,2.4,72.0,15.0,4,2017-07-11 14:00:00,23,47,18,19,19.0
2017,7,11,15,14,0,1,1,27.0,3.2,73.0,17.0,4,2017-07-11 15:00:00,9,34,17,7,14.0
2017,7,11,16,15,0,1,1,27.0,1.6,77.0,12.0,4,2017-07-11 16:00:00,14,43,31,24,31.0
2017,7,11,17,30,0,1,1,27.0,3.4,80.0,7.0,4,2017-07-11 17:00:00,15,45,38,55,30.0
2017,7,11,18,54,0,1,1,26.0,4.6,84.0,3.0,4,2017-07-11 18:00:00,30,24,53,73,54.0
2017,7,11,19,49,0,1,1,25.0,2.3,85.0,3.0,4,2017-07-11 19:00:00,54,38,37,71,49.0
2017,7,11,20,34,0,1,1,25.0,0.2,86.0,4.0,1,2017-07-11 20:00:00,49,21,45,46,34.0
2017,7,11,21,21,0,1,1,24.0,0.3,88.0,4.0,1,2017-07-11 21:00:00,34,24,29,16,21.0
2017,7,11,22,11,0,1,1,24.0,0.1,88.0,6.0,1,2017-07-11 22:00:00,21,17,7,12,11.0
2017,7,11,23,5,0,1,1,23.0,1.0,89.0,7.0,4,2017-07-11 23:00:00,11,7,5,7,5.0
2017,7,12,5,1,0,2,1,24.0,0.1,89.0,11.0,3,2017-07-12 05:00:00,0,2,1,3,1.0
2017,7,12,6,18,0,2,1,24.0,0.2,87.0,12.0,3,2017-07-12 06:00:00,1,18,18,18,18.0
2017,7,12,7,25,0,2,1,25.0,0.1,82.0,14.0,3,2017-07-12 07:00:00,18,23,39,40,25.0
2017,7,12,8,53,0,2,1,27.0,0.0,77.0,17.0,1,2017-07-12 08:00:00,25,32,74,74,53.0
2017,7,12,9,36,0,2,1,28.0,0.0,72.0,20.0,1,2017-07-12 09:00:00,53,35,57,46,36.0
2017,7,12,10,24,0,2,1,28.0,0.0,70.0,19.0,1,2017-07-12 10:00:00,36,18,23,18,24.0
2017,7,12,11,16,0,2,1,29.0,0.1,68.0,17.0,3,2017-07-12 11:00:00,24,26,17,15,16.0
2017,7,12,12,21,0,2,1,29.0,0.2,66.0,16.0,3,2017-07-12 12:00:00,16,28,27,16,21.0
2017,7,12,13,17,0,2,1,29.0,0.1,67.0,18.0,3,2017-07-12 13:00:00,21,30,16,27,17.0
2017,7,12,14,14,0,2,1,29.0,1.2,68.0,19.0,4,2017-07-12 14:00:00,17,19,26,27,14.0
2017,7,12,15,22,0,2,1,28.0,1.6,70.0,21.0,4,2017-07-12 15:00:00,14,15,12,22,22.0
2017,7,12,16,24,0,2,1,28.0,0.8,73.0,18.0,4,2017-07-12 16:00:00,22,19,14,28,24.0
2017,7,12,17,25,0,2,1,27.0,1.3,77.0,15.0,4,2017-07-12 17:00:00,24,53,43,43,25.0
2017,7,12,18,64,0,2,1,27.0,1.7,81.0,12.0,4,2017-07-12 18:00:00,25,64,65,67,64.0
2017,7,12,19,51,0,2,1,26.0,0.9,82.0,12.0,4,2017-07-12 19:00:00,64,59,47,48,51.0
2017,7,12,20,36,0,2,1,25.0,0.0,84.0,12.0,1,2017-07-12 20:00:00,51,31,46,32,36.0
2017,7,12,21,19,0,2,1,24.0,0.0,86.0,12.0,1,2017-07-12 21:00:00,36,25,23,23,19.0
2017,7,12,22,7,0,2,1,24.0,0.0,87.0,11.0,1,2017-07-12 22:00:00,19,5,16,13,7.0
2017,7,12,23,4,0,2,1,23.0,0.0,88.0,9.0,1,2017-07-12 23:00:00,7,3,14,8,4.0
2017,7,13,0,3,0,3,1,23.0,0.0,89.0,7.0,1,2017-07-13 00:00:00,4,3,4,4,3.0
2017,7,13,5,1,0,3,1,25.0,0.1,84.0,11.0,3,2017-07-13 05:00:00,0,3,2,4,3.0
2017,7,13,6,13,0,3,1,25.0,0.1,80.0,10.0,3,2017-07-13 06:00:00,1,15,17,11,13.0
2017,7,13,7,28,0,3,1,27.0,0.1,74.0,12.0,3,2017-07-13 07:00:00,13,33,38,43,28.0
2017,7,13,8,61,0,3,1,29.0,0.0,68.0,15.0,1,2017-07-13 08:00:00,28,65,68,61,61.0
2017,7,13,9,25,0,3,1,30.0,0.0,61.0,17.0,1,2017-07-13 09:00:00,61,24,36,50,25.0
2017,7,13,10,23,0,3,1,31.0,0.0,60.0,16.0,1,2017-07-13 10:00:00,25,12,11,26,23.0
2017,7,13,11,11,0,3,1,31.0,0.0,59.0,15.0,1,2017-07-13 11:00:00,23,10,20,15,11.0
2017,7,13,12,21,0,3,1,31.0,0.0,58.0,14.0,1,2017-07-13 12:00:00,11,16,23,17,21.0
2017,7,13,13,24,0,3,1,30.0,0.0,64.0,12.0,1,2017-07-13 13:00:00,21,18,26,23,24.0
2017,7,13,14,16,0,3,1,29.0,1.5,71.0,11.0,4,2017-07-13 14:00:00,24,9,22,19,16.0
2017,7,13,15,19,0,3,1,28.0,2.0,78.0,9.0,4,2017-07-13 15:00:00,16,23,22,26,19.0
2017,7,13,16,11,0,3,1,28.0,1.0,81.0,7.0,4,2017-07-13 16:00:00,19,31,33,39,33.0
2017,7,13,17,18,0,3,1,27.0,2.6,84.0,5.0,4,2017-07-13 17:00:00,11,25,43,40,40.0
2017,7,13,18,16,0,3,1,26.0,3.5,86.0,3.0,4,2017-07-13 18:00:00,18,56,60,51,56.0
