year,month,day,hour,ausleihen,subs,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,rueckgabe1stunde,ausleihen1stunde,ausleihen2stunde,ausleihen3stunde,ausleihen4stunde,ausleihen5stunde,ausleihen6stunde,crash
2016,2,20,16,26,17,0.6538461538461539,0,5,0,11,0.0,74,22,1,2016-02-20 16:00:00,33,25,21,12,10,6,7,1
2016,2,20,17,39,22,0.5641025641025641,0,5,0,10,0.0,79,21,1,2016-02-20 17:00:00,28,26,25,21,12,10,6,1
2016,2,20,18,18,14,0.7777777777777778,0,5,0,9,0.0,83,19,1,2016-02-20 18:00:00,38,39,26,25,21,12,10,0
2016,2,20,19,15,8,0.5333333333333333,0,5,0,9,0.0,86,21,1,2016-02-20 19:00:00,13,18,39,26,25,21,12,0
2016,2,20,20,6,3,0.5,0,5,0,9,0.0,88,23,1,2016-02-20 20:00:00,14,15,18,39,26,25,21,0
2016,2,20,21,2,2,1.0,0,5,0,8,0.0,90,24,1,2016-02-20 21:00:00,5,6,15,18,39,26,25,0
2016,2,20,22,5,4,0.8,0,5,0,8,0.0,92,22,1,2016-02-20 22:00:00,4,2,6,15,18,39,26,0
2016,2,20,23,2,1,0.5,0,5,0,8,0.0,93,21,1,2016-02-20 23:00:00,5,5,2,6,15,18,39,0
2016,2,21,0,1,1,1.0,0,6,0,8,0.0,94,19,1,2016-02-21 00:00:00,1,2,5,2,6,15,18,0
2016,2,21,1,1,1,1.0,0,6,0,8,0.0,94,19,1,2016-02-21 01:00:00,2,1,2,5,2,6,15,0
2016,2,21,13,22,19,0.8636363636363636,0,6,0,10,0.0,72,6,1,2016-02-21 13:00:00,11,16,11,8,7,3,2,0
2016,2,21,14,28,19,0.6785714285714286,0,6,0,10,0.0,74,6,1,2016-02-21 14:00:00,22,22,16,11,8,7,3,0
2016,2,21,15,24,19,0.7916666666666666,0,6,0,10,0.0,75,6,1,2016-02-21 15:00:00,28,28,22,16,11,8,7,0
2016,2,21,16,22,14,0.6363636363636364,0,6,0,9,0.0,79,5,1,2016-02-21 16:00:00,28,24,28,22,16,11,8,0
2016,2,21,17,12,6,0.5,0,6,0,8,0.4,83,4,3,2016-02-21 17:00:00,20,22,24,28,22,16,11,0
2016,2,21,18,5,4,0.8,0,6,0,7,0.5,88,3,3,2016-02-21 18:00:00,18,12,22,24,28,22,16,0
2016,2,21,19,1,1,1.0,0,6,0,7,0.3,90,7,3,2016-02-21 19:00:00,4,5,12,22,24,28,22,0
2016,2,21,20,2,1,0.5,0,6,0,7,1.6,93,11,3,2016-02-21 20:00:00,2,1,5,12,22,24,28,0
2016,2,21,21,2,2,1.0,0,6,0,6,2.2,95,16,3,2016-02-21 21:00:00,2,2,1,5,12,22,24,0
2016,2,22,10,5,3,0.6,0,0,1,6,0.0,68,9,1,2016-02-22 10:00:00,14,16,17,8,6,1,1,0
2016,2,22,11,3,2,0.6666666666666666,0,0,1,7,0.0,67,6,1,2016-02-22 11:00:00,4,5,16,17,8,6,1,0
2016,2,22,12,5,3,0.6,0,0,1,8,0.0,65,3,1,2016-02-22 12:00:00,5,3,5,16,17,8,6,0
2016,2,22,13,5,5,1.0,0,0,1,8,0.0,65,5,1,2016-02-22 13:00:00,5,5,3,5,16,17,8,0
2016,2,22,14,7,7,1.0,0,0,1,9,0.0,66,6,1,2016-02-22 14:00:00,5,5,5,3,5,16,17,0
2016,2,22,15,12,9,0.75,0,0,1,10,0.0,66,7,1,2016-02-22 15:00:00,7,7,5,5,3,5,16,0
2016,2,22,16,8,8,1.0,0,0,1,9,0.0,70,6,1,2016-02-22 16:00:00,14,12,7,5,5,3,5,0
2016,2,22,17,17,16,0.9411764705882352,0,0,1,7,0.0,75,4,1,2016-02-22 17:00:00,4,8,12,7,5,5,3,0
2016,2,22,18,21,20,0.9523809523809524,0,0,1,6,0.0,80,3,1,2016-02-22 18:00:00,16,17,8,12,7,5,5,0
2016,2,22,19,8,8,1.0,0,0,1,5,0.0,79,4,1,2016-02-22 19:00:00,20,21,17,8,12,7,5,0
2016,2,22,20,4,4,1.0,0,0,1,5,0.0,79,6,1,2016-02-22 20:00:00,6,8,21,17,8,12,7,0
2016,2,22,21,8,7,0.875,0,0,1,4,0.0,79,8,1,2016-02-22 21:00:00,7,4,8,21,17,8,12,0
2016,2,22,22,4,4,1.0,0,0,1,3,0.0,76,11,1,2016-02-22 22:00:00,6,8,4,8,21,17,8,0
2016,2,22,23,1,1,1.0,0,0,1,2,0.0,74,14,1,2016-02-22 23:00:00,1,4,8,4,8,21,17,0
2016,2,23,0,1,1,1.0,0,1,1,2,0.0,71,17,1,2016-02-23 00:00:00,0,1,4,8,4,8,21,0
2016,2,23,12,1,1,1.0,0,1,1,4,1.0,83,22,3,2016-02-23 12:00:00,3,0,1,12,11,9,1,0
2016,2,23,13,1,1,1.0,0,1,1,4,0.5,85,26,3,2016-02-23 13:00:00,0,1,0,1,12,11,9,1
2016,2,23,18,7,7,1.0,0,1,1,2,3.5,92,24,4,2016-02-23 18:00:00,6,5,4,2,2,1,1,0
2016,2,23,19,7,6,0.8571428571428571,0,1,1,2,1.8,92,29,4,2016-02-23 19:00:00,5,7,5,4,2,2,1,0
2016,2,23,20,1,1,1.0,0,1,1,2,0.5,91,35,3,2016-02-23 20:00:00,2,7,7,5,4,2,2,0
2016,2,23,22,3,3,1.0,0,1,1,3,0.3,91,33,3,2016-02-23 22:00:00,1,0,1,7,7,5,4,0
2016,2,25,11,3,2,0.6666666666666666,0,3,1,9,0.3,77,30,3,2016-02-25 11:00:00,4,7,11,14,8,4,1,0
2016,2,25,12,9,7,0.7777777777777778,0,3,1,9,0.4,73,28,3,2016-02-25 12:00:00,4,3,7,11,14,8,4,0
2016,2,25,13,6,5,0.8333333333333334,0,3,1,8,0.2,72,30,3,2016-02-25 13:00:00,3,9,3,7,11,14,8,0
2016,2,25,14,4,4,1.0,0,3,1,7,0.0,71,33,2,2016-02-25 14:00:00,4,6,9,3,7,11,14,0
2016,2,25,15,1,1,1.0,0,3,1,7,0.0,71,35,2,2016-02-25 15:00:00,7,4,6,9,3,7,11,0
2016,2,25,16,10,7,0.7,0,3,1,6,0.0,73,33,2,2016-02-25 16:00:00,3,1,4,6,9,3,7,1
2016,2,25,17,9,9,1.0,0,3,1,5,0.0,75,32,2,2016-02-25 17:00:00,9,10,1,4,6,9,3,1
2016,2,25,18,11,11,1.0,0,3,1,5,0.0,77,30,2,2016-02-25 18:00:00,5,9,10,1,4,6,9,0
2016,2,25,19,7,7,1.0,0,3,1,4,0.0,76,31,2,2016-02-25 19:00:00,10,11,9,10,1,4,6,0
2016,2,25,20,1,1,1.0,0,3,1,4,0.0,76,32,4,2016-02-25 20:00:00,3,7,11,9,10,1,4,0
2016,2,25,21,2,2,1.0,0,3,1,3,0.0,75,33,4,2016-02-25 21:00:00,6,1,7,11,9,10,1,0
2016,2,25,22,1,1,1.0,0,3,1,3,0.0,76,30,4,2016-02-25 22:00:00,1,2,1,7,11,9,10,0
2016,2,25,23,1,1,1.0,0,3,1,2,0.0,76,28,4,2016-02-25 23:00:00,0,1,2,1,7,11,9,0
2016,2,26,11,4,4,1.0,0,4,1,2,0.0,48,31,1,2016-02-26 11:00:00,0,1,6,9,11,3,2,1
2016,2,26,12,3,1,0.3333333333333333,0,4,1,2,0.0,45,30,1,2016-02-26 12:00:00,4,4,1,6,9,11,3,0
2016,2,26,13,5,5,1.0,0,4,1,2,0.0,45,31,1,2016-02-26 13:00:00,6,3,4,1,6,9,11,0
2016,2,26,14,5,5,1.0,0,4,1,2,0.0,44,32,1,2016-02-26 14:00:00,4,5,3,4,1,6,9,0
2016,2,26,15,5,5,1.0,0,4,1,1,0.0,44,32,1,2016-02-26 15:00:00,1,5,5,3,4,1,6,0
2016,2,26,16,5,2,0.4,0,4,1,0,0.0,47,29,1,2016-02-26 16:00:00,7,5,5,5,3,4,1,0
2016,2,26,17,15,12,0.8,0,4,1,0,0.0,50,25,1,2016-02-26 17:00:00,4,5,5,5,5,3,4,0
2016,2,26,18,12,12,1.0,0,4,1,-1,0.0,53,21,1,2016-02-26 18:00:00,9,15,5,5,5,5,3,0
2016,2,26,19,3,3,1.0,0,4,1,-1,0.0,54,21,1,2016-02-26 19:00:00,15,12,15,5,5,5,5,0
2016,2,26,20,6,6,1.0,0,4,1,-2,0.0,55,21,1,2016-02-26 20:00:00,4,3,12,15,5,5,5,0
2016,2,26,21,1,1,1.0,0,4,1,-2,0.0,56,21,1,2016-02-26 21:00:00,6,6,3,12,15,5,5,0
2016,2,26,22,1,1,1.0,0,4,1,-2,0.0,56,21,1,2016-02-26 22:00:00,1,1,6,3,12,15,5,0
2016,2,26,23,1,1,1.0,0,4,1,-2,0.0,56,21,1,2016-02-26 23:00:00,0,1,1,6,3,12,15,0
2016,2,27,13,8,5,0.625,0,5,0,3,0.0,44,16,1,2016-02-27 13:00:00,9,7,6,5,6,1,1,1
2016,2,27,14,16,14,0.875,0,5,0,4,0.0,45,20,1,2016-02-27 14:00:00,6,8,7,6,5,6,1,0
2016,2,27,15,4,3,0.75,0,5,0,4,0.0,46,23,1,2016-02-27 15:00:00,11,16,8,7,6,5,6,0
2016,2,27,16,5,3,0.6,0,5,0,3,0.0,51,23,1,2016-02-27 16:00:00,9,4,16,8,7,6,5,0
2016,2,27,17,9,9,1.0,0,5,0,3,0.0,55,23,1,2016-02-27 17:00:00,7,5,4,16,8,7,6,0
2016,2,27,18,6,6,1.0,0,5,0,2,0.0,60,22,1,2016-02-27 18:00:00,7,9,5,4,16,8,7,0
2016,2,27,19,1,1,1.0,0,5,0,2,0.0,62,22,1,2016-02-27 19:00:00,3,6,9,5,4,16,8,0
2016,2,27,20,2,0,0.0,0,5,0,2,0.0,64,22,1,2016-02-27 20:00:00,6,1,6,9,5,4,16,0
2016,2,28,13,41,24,0.5853658536585366,0,6,0,11,0.0,66,22,1,2016-02-28 13:00:00,24,23,23,13,2,4,3,0
2016,2,28,14,59,37,0.6271186440677966,0,6,0,12,0.0,66,24,1,2016-02-28 14:00:00,43,41,23,23,13,2,4,0
2016,2,28,15,49,29,0.5918367346938775,0,6,0,12,0.0,67,26,1,2016-02-28 15:00:00,43,59,41,23,23,13,2,0
2016,2,28,16,56,30,0.5357142857142857,0,6,0,11,0.0,71,24,1,2016-02-28 16:00:00,62,49,59,41,23,23,13,0
2016,2,28,17,25,14,0.56,0,6,0,10,0.0,74,21,1,2016-02-28 17:00:00,58,56,49,59,41,23,23,1
2016,2,28,18,18,14,0.7777777777777778,0,6,0,9,0.0,78,19,1,2016-02-28 18:00:00,26,25,56,49,59,41,23,1
2016,2,28,19,7,4,0.5714285714285714,0,6,0,8,0.0,80,20,1,2016-02-28 19:00:00,17,18,25,56,49,59,41,0
2016,2,28,20,1,1,1.0,0,6,0,8,0.0,83,22,1,2016-02-28 20:00:00,6,7,18,25,56,49,59,0
2016,2,28,21,1,1,1.0,0,6,0,8,0.0,85,23,1,2016-02-28 21:00:00,4,1,7,18,25,56,49,0
2016,2,28,22,3,2,0.6666666666666666,0,6,0,8,0.0,86,22,1,2016-02-28 22:00:00,3,1,1,7,18,25,56,0
2016,2,28,23,1,1,1.0,0,6,0,8,0.0,87,21,1,2016-02-28 23:00:00,0,3,1,1,7,18,25,0
2016,2,29,0,3,3,1.0,0,0,1,8,0.0,88,20,1,2016-02-29 00:00:00,1,1,3,1,1,7,18,0
2016,2,29,2,1,1,1.0,0,0,1,8,0.0,88,23,1,2016-02-29 02:00:00,0,0,3,1,3,1,1,0
2016,2,29,11,4,4,1.0,0,0,1,11,0.3,79,22,3,2016-02-29 11:00:00,3,4,5,17,7,4,2,1
2016,2,29,12,3,3,1.0,0,0,1,12,0.4,77,22,3,2016-02-29 12:00:00,3,4,4,5,17,7,4,1
2016,2,29,13,5,1,0.2,0,0,1,11,0.2,73,24,3,2016-02-29 13:00:00,4,3,4,4,5,17,7,0
2016,2,29,14,6,5,0.8333333333333334,0,0,1,11,0.0,70,27,1,2016-02-29 14:00:00,5,5,3,4,4,5,17,1
2016,2,29,15,11,9,0.8181818181818182,0,0,1,11,0.0,66,30,1,2016-02-29 15:00:00,5,6,5,3,4,4,5,1
2016,2,29,16,10,10,1.0,0,0,1,10,0.0,69,27,1,2016-02-29 16:00:00,10,11,6,5,3,4,4,0
2016,2,29,17,17,17,1.0,0,0,1,9,0.0,72,24,1,2016-02-29 17:00:00,10,10,11,6,5,3,4,0
2016,2,29,18,28,27,0.9642857142857144,0,0,1,7,0.0,75,22,1,2016-02-29 18:00:00,13,17,10,11,6,5,3,0
2016,2,29,19,5,5,1.0,0,0,1,7,0.0,75,22,1,2016-02-29 19:00:00,21,28,17,10,11,6,5,0
2016,2,29,20,7,7,1.0,0,0,1,7,0.0,76,22,1,2016-02-29 20:00:00,8,5,28,17,10,11,6,0
2016,2,29,21,5,5,1.0,0,0,1,6,0.0,76,23,1,2016-02-29 21:00:00,6,7,5,28,17,10,11,0
2016,2,29,22,1,1,1.0,0,0,1,6,0.0,77,20,1,2016-02-29 22:00:00,3,5,7,5,28,17,10,0
2016,2,29,23,1,1,1.0,0,0,1,6,0.0,78,17,1,2016-02-29 23:00:00,2,1,5,7,5,28,17,0
2016,3,1,11,7,7,1.0,0,1,1,7,0.0,55,13,1,2016-03-01 11:00:00,8,1,11,15,13,6,1,0
2016,3,1,12,5,4,0.8,0,1,1,8,0.0,54,12,1,2016-03-01 12:00:00,3,7,1,11,15,13,6,0
2016,3,1,13,3,2,0.6666666666666666,0,1,1,8,0.0,58,15,1,2016-03-01 13:00:00,7,5,7,1,11,15,13,0
2016,3,1,14,11,10,0.9090909090909092,0,1,1,8,0.0,61,19,1,2016-03-01 14:00:00,4,3,5,7,1,11,15,1
2016,3,1,15,12,12,1.0,0,1,1,7,0.0,65,23,1,2016-03-01 15:00:00,11,11,3,5,7,1,11,1
2016,3,1,16,9,8,0.8888888888888888,0,1,1,6,0.0,71,21,1,2016-03-01 16:00:00,10,12,11,3,5,7,1,1
2016,3,1,17,18,15,0.8333333333333334,0,1,1,6,0.0,77,18,1,2016-03-01 17:00:00,10,9,12,11,3,5,7,0
2016,3,1,18,16,15,0.9375,0,1,1,5,0.0,83,16,1,2016-03-01 18:00:00,17,18,9,12,11,3,5,0
2016,3,1,19,8,8,1.0,0,1,1,6,0.0,86,19,1,2016-03-01 19:00:00,16,16,18,9,12,11,3,0
2016,3,1,20,3,3,1.0,0,1,1,7,0.0,89,23,1,2016-03-01 20:00:00,10,8,16,18,9,12,11,0
2016,3,1,21,5,5,1.0,0,1,1,7,0.0,92,26,1,2016-03-01 21:00:00,7,3,8,16,18,9,12,0
2016,3,1,22,2,1,0.5,0,1,1,8,0.0,91,25,1,2016-03-01 22:00:00,3,5,3,8,16,18,9,0
2016,3,2,12,1,1,1.0,0,2,1,3,0.0,54,34,4,2016-03-02 12:00:00,3,3,6,9,13,10,1,0
2016,3,2,13,6,5,0.8333333333333334,0,2,1,3,0.0,54,34,4,2016-03-02 13:00:00,5,1,3,6,9,13,10,0
2016,3,2,14,5,3,0.6,0,2,1,3,0.0,54,35,1,2016-03-02 14:00:00,6,6,1,3,6,9,13,0
2016,3,2,15,5,5,1.0,0,2,1,3,0.0,53,35,1,2016-03-02 15:00:00,2,5,6,1,3,6,9,0
2016,3,2,16,4,4,1.0,0,2,1,2,0.0,55,31,1,2016-03-02 16:00:00,2,5,5,6,1,3,6,0
2016,3,2,17,13,13,1.0,0,2,1,1,0.0,58,27,1,2016-03-02 17:00:00,9,4,5,5,6,1,3,0
2016,3,2,18,14,14,1.0,0,2,1,0,0.0,60,22,1,2016-03-02 18:00:00,11,13,4,5,5,6,1,1
2016,3,2,19,5,5,1.0,0,2,1,0,0.0,58,24,1,2016-03-02 19:00:00,17,14,13,4,5,5,6,1
2016,3,2,20,3,3,1.0,0,2,1,0,0.0,57,25,1,2016-03-02 20:00:00,9,5,14,13,4,5,5,1
2016,3,2,21,1,1,1.0,0,2,1,-1,0.0,56,26,1,2016-03-02 21:00:00,2,3,5,14,13,4,5,0
2016,3,2,22,1,1,1.0,0,2,1,-1,0.0,55,25,1,2016-03-02 22:00:00,0,1,3,5,14,13,4,0
2016,3,2,23,1,1,1.0,0,2,1,-1,0.0,54,23,1,2016-03-02 23:00:00,1,1,1,3,5,14,13,0
2016,3,3,12,7,5,0.7142857142857143,0,3,1,2,0.0,26,8,1,2016-03-03 12:00:00,8,7,4,2,9,6,3,1
2016,3,3,13,5,5,1.0,0,3,1,2,0.0,26,7,1,2016-03-03 13:00:00,4,7,7,4,2,9,6,0
2016,3,3,14,4,4,1.0,0,3,1,2,0.0,26,7,2,2016-03-03 14:00:00,7,5,7,7,4,2,9,0
2016,3,3,15,3,3,1.0,0,3,1,2,0.0,27,6,2,2016-03-03 15:00:00,3,4,5,7,7,4,2,1
2016,3,3,16,6,5,0.8333333333333334,0,3,1,2,0.0,31,7,2,2016-03-03 16:00:00,2,3,4,5,7,7,4,1
2016,3,3,17,12,12,1.0,0,3,1,1,0.0,36,8,2,2016-03-03 17:00:00,8,6,3,4,5,7,7,0
2016,3,3,18,11,11,1.0,0,3,1,1,0.0,41,9,2,2016-03-03 18:00:00,10,12,6,3,4,5,7,0
2016,3,3,19,2,2,1.0,0,3,1,0,0.0,47,8,2,2016-03-03 19:00:00,9,11,12,6,3,4,5,0
2016,3,3,20,6,6,1.0,0,3,1,0,0.0,53,7,2,2016-03-03 20:00:00,10,2,11,12,6,3,4,1
2016,3,3,21,2,2,1.0,0,3,1,0,0.0,59,6,2,2016-03-03 21:00:00,5,6,2,11,12,6,3,1
2016,3,3,22,1,1,1.0,0,3,1,0,0.0,65,6,2,2016-03-03 22:00:00,3,2,6,2,11,12,6,1
2016,3,4,12,1,1,1.0,0,4,1,2,0.4,72,21,4,2016-03-04 12:00:00,2,3,3,3,4,2,2,0
2016,3,4,13,5,5,1.0,0,4,1,2,0.2,69,22,4,2016-03-04 13:00:00,1,1,3,3,3,4,2,0
2016,3,4,14,7,7,1.0,0,4,1,2,0.0,66,23,1,2016-03-04 14:00:00,4,5,1,3,3,3,4,0
2016,3,4,15,6,6,1.0,0,4,1,2,0.0,62,25,1,2016-03-04 15:00:00,5,7,5,1,3,3,3,0
2016,3,4,16,6,4,0.6666666666666666,0,4,1,2,0.0,63,24,1,2016-03-04 16:00:00,10,6,7,5,1,3,3,0
2016,3,4,17,14,14,1.0,0,4,1,1,0.0,64,23,1,2016-03-04 17:00:00,5,6,6,7,5,1,3,0
2016,3,4,18,15,14,0.9333333333333332,0,4,1,0,0.0,66,23,1,2016-03-04 18:00:00,8,14,6,6,7,5,1,1
2016,3,4,19,6,6,1.0,0,4,1,0,0.0,65,23,1,2016-03-04 19:00:00,9,15,14,6,6,7,5,1
2016,3,4,20,3,3,1.0,0,4,1,0,0.0,64,22,1,2016-03-04 20:00:00,6,6,15,14,6,6,7,1
2016,3,4,22,1,1,1.0,0,4,1,-1,0.0,63,21,1,2016-03-04 22:00:00,2,0,3,6,15,14,6,0
2016,3,5,13,13,5,0.3846153846153846,0,5,0,4,0.0,35,2,2,2016-03-05 13:00:00,13,7,10,4,6,3,2,0
2016,3,5,14,15,10,0.6666666666666666,0,5,0,4,0.0,37,3,1,2016-03-05 14:00:00,13,13,7,10,4,6,3,1
2016,3,5,15,4,3,0.75,0,5,0,4,0.0,40,4,1,2016-03-05 15:00:00,11,15,13,7,10,4,6,1
2016,3,5,16,14,9,0.6428571428571429,0,5,0,3,0.0,47,6,1,2016-03-05 16:00:00,14,4,15,13,7,10,4,0
2016,3,5,17,11,8,0.7272727272727273,0,5,0,2,0.0,54,9,1,2016-03-05 17:00:00,22,14,4,15,13,7,10,0
2016,3,5,18,5,5,1.0,0,5,0,1,0.0,61,11,1,2016-03-05 18:00:00,13,11,14,4,15,13,7,0
2016,3,5,19,8,6,0.75,0,5,0,1,0.0,64,10,1,2016-03-05 19:00:00,4,5,11,14,4,15,13,0
2016,3,5,20,1,1,1.0,0,5,0,1,0.0,67,8,1,2016-03-05 20:00:00,7,8,5,11,14,4,15,0
2016,3,5,22,1,1,1.0,0,5,0,1,0.0,67,6,1,2016-03-05 22:00:00,2,0,1,8,5,11,14,0
2016,3,5,23,1,1,1.0,0,5,0,1,0.0,65,4,1,2016-03-05 23:00:00,0,1,0,1,8,5,11,0
2016,3,6,13,14,12,0.8571428571428571,0,6,0,8,0.0,38,5,1,2016-03-06 13:00:00,14,12,9,5,7,2,3,1
2016,3,6,14,24,14,0.5833333333333334,0,6,0,9,0.0,40,5,1,2016-03-06 14:00:00,16,14,12,9,5,7,2,1
2016,3,6,15,14,11,0.7857142857142857,0,6,0,10,0.0,42,5,1,2016-03-06 15:00:00,11,24,14,12,9,5,7,1
2016,3,6,16,19,17,0.8947368421052632,0,6,0,8,0.0,47,5,1,2016-03-06 16:00:00,19,14,24,14,12,9,5,0
2016,3,6,17,12,9,0.75,0,6,0,6,0.0,51,4,1,2016-03-06 17:00:00,14,19,14,24,14,12,9,0
2016,3,6,18,9,9,1.0,0,6,0,3,0.0,56,4,1,2016-03-06 18:00:00,12,12,19,14,24,14,12,0
2016,3,6,19,3,3,1.0,0,6,0,3,0.0,60,7,1,2016-03-06 19:00:00,7,9,12,19,14,24,14,0
2016,3,6,20,1,1,1.0,0,6,0,3,0.0,63,9,1,2016-03-06 20:00:00,4,3,9,12,19,14,24,1
2016,3,6,23,2,1,0.5,0,6,0,2,0.0,73,12,1,2016-03-06 23:00:00,0,0,0,1,3,9,12,0
2016,3,7,11,8,2,0.25,0,0,1,9,0.0,70,24,1,2016-03-07 11:00:00,2,2,8,16,7,3,2,0
2016,3,7,12,6,6,1.0,0,0,1,10,0.0,67,23,1,2016-03-07 12:00:00,4,8,2,8,16,7,3,0
2016,3,7,13,8,8,1.0,0,0,1,11,0.0,67,24,1,2016-03-07 13:00:00,9,6,8,2,8,16,7,0
2016,3,7,14,17,13,0.7647058823529411,0,0,1,11,0.0,67,25,1,2016-03-07 14:00:00,6,8,6,8,2,8,16,0
2016,3,7,15,15,12,0.8,0,0,1,12,0.0,67,26,1,2016-03-07 15:00:00,10,17,8,6,8,2,8,0
2016,3,7,16,15,13,0.8666666666666667,0,0,1,11,0.0,73,22,1,2016-03-07 16:00:00,19,15,17,8,6,8,2,0
2016,3,7,17,28,26,0.9285714285714286,0,0,1,10,0.0,79,17,1,2016-03-07 17:00:00,18,15,15,17,8,6,8,0
2016,3,7,18,32,29,0.90625,0,0,1,9,0.0,85,12,1,2016-03-07 18:00:00,22,28,15,15,17,8,6,0
2016,3,7,19,23,18,0.782608695652174,0,0,1,9,0.0,86,14,1,2016-03-07 19:00:00,34,32,28,15,15,17,8,0
2016,3,7,20,7,7,1.0,0,0,1,8,0.0,88,15,1,2016-03-07 20:00:00,18,23,32,28,15,15,17,0
2016,3,7,21,7,6,0.8571428571428571,0,0,1,8,0.0,89,16,1,2016-03-07 21:00:00,10,7,23,32,28,15,15,0
2016,3,7,22,1,1,1.0,0,0,1,8,0.0,90,14,1,2016-03-07 22:00:00,5,7,7,23,32,28,15,0
2016,3,8,12,6,6,1.0,0,1,1,15,0.0,71,12,1,2016-03-08 12:00:00,6,3,6,11,23,16,7,1
2016,3,8,13,9,8,0.8888888888888888,0,1,1,14,0.0,71,13,1,2016-03-08 13:00:00,6,6,3,6,11,23,16,1
2016,3,8,14,15,13,0.8666666666666667,0,1,1,14,0.0,72,15,1,2016-03-08 14:00:00,8,9,6,3,6,11,23,1
2016,3,8,15,13,10,0.7692307692307693,0,1,1,13,0.0,73,17,1,2016-03-08 15:00:00,16,15,9,6,3,6,11,0
2016,3,8,16,19,17,0.8947368421052632,0,1,1,12,0.0,76,14,1,2016-03-08 16:00:00,11,13,15,9,6,3,6,0
2016,3,8,17,38,36,0.9473684210526316,0,1,1,11,0.0,80,12,1,2016-03-08 17:00:00,14,19,13,15,9,6,3,0
2016,3,8,18,32,28,0.875,0,1,1,10,0.0,83,9,1,2016-03-08 18:00:00,31,38,19,13,15,9,6,0
2016,3,8,19,12,10,0.8333333333333334,0,1,1,10,0.0,83,9,1,2016-03-08 19:00:00,23,32,38,19,13,15,9,1
2016,3,8,20,9,9,1.0,0,1,1,9,0.0,83,9,1,2016-03-08 20:00:00,14,12,32,38,19,13,15,1
2016,3,8,21,7,7,1.0,0,1,1,9,0.0,84,9,1,2016-03-08 21:00:00,13,9,12,32,38,19,13,0
2016,3,9,0,2,1,0.5,0,2,1,9,0.0,84,4,1,2016-03-09 00:00:00,0,0,0,7,9,12,32,0
2016,3,9,12,16,7,0.4375,0,2,1,19,0.0,56,10,1,2016-03-09 12:00:00,8,11,8,8,21,17,9,0
2016,3,9,13,8,7,0.875,0,2,1,19,0.0,57,12,1,2016-03-09 13:00:00,21,16,11,8,8,21,17,1
2016,3,9,14,15,15,1.0,0,2,1,19,0.0,57,14,1,2016-03-09 14:00:00,7,8,16,11,8,8,21,1
2016,3,9,15,29,23,0.7931034482758621,0,2,1,20,0.0,58,16,1,2016-03-09 15:00:00,15,15,8,16,11,8,8,0
2016,3,9,16,21,16,0.7619047619047619,0,2,1,18,0.0,64,15,1,2016-03-09 16:00:00,27,29,15,8,16,11,8,0
2016,3,9,17,48,46,0.9583333333333334,0,2,1,17,0.0,71,14,1,2016-03-09 17:00:00,22,21,29,15,8,16,11,0
2016,3,9,18,44,37,0.8409090909090909,0,2,1,15,0.0,77,13,1,2016-03-09 18:00:00,38,48,21,29,15,8,16,1
2016,3,9,19,17,15,0.8823529411764706,0,2,1,15,0.0,79,16,1,2016-03-09 19:00:00,34,44,48,21,29,15,8,1
2016,3,9,20,15,14,0.9333333333333332,0,2,1,15,0.0,81,18,1,2016-03-09 20:00:00,20,17,44,48,21,29,15,0
2016,3,9,21,12,11,0.9166666666666666,0,2,1,15,0.0,83,21,1,2016-03-09 21:00:00,12,15,17,44,48,21,29,1
2016,3,9,22,6,3,0.5,0,2,1,14,0.0,84,17,1,2016-03-09 22:00:00,11,12,15,17,44,48,21,1
2016,3,10,0,3,2,0.6666666666666666,0,3,1,13,0.0,86,10,1,2016-03-10 00:00:00,2,0,6,12,15,17,44,0
2016,3,10,11,11,9,0.8181818181818182,0,3,1,20,0.0,64,11,1,2016-03-10 11:00:00,4,4,14,22,13,8,1,0
2016,3,10,12,11,7,0.6363636363636364,0,3,1,21,0.0,61,10,1,2016-03-10 12:00:00,10,11,4,14,22,13,8,0
2016,3,10,13,20,8,0.4,0,3,1,21,0.0,62,13,1,2016-03-10 13:00:00,12,11,11,4,14,22,13,0
2016,3,10,14,21,10,0.4761904761904761,0,3,1,20,0.0,63,16,1,2016-03-10 14:00:00,15,20,11,11,4,14,22,0
2016,3,10,15,24,15,0.625,0,3,1,20,0.0,65,18,1,2016-03-10 15:00:00,25,21,20,11,11,4,14,0
2016,3,10,16,19,13,0.6842105263157895,0,3,1,19,0.0,71,14,1,2016-03-10 16:00:00,20,24,21,20,11,11,4,0
2016,3,10,17,47,34,0.723404255319149,0,3,1,18,0.0,76,10,2,2016-03-10 17:00:00,23,19,24,21,20,11,11,0
2016,3,10,18,43,34,0.7906976744186046,0,3,1,17,0.0,82,6,2,2016-03-10 18:00:00,44,47,19,24,21,20,11,0
2016,3,10,19,19,16,0.8421052631578947,0,3,1,17,0.0,84,9,2,2016-03-10 19:00:00,24,43,47,19,24,21,20,0
2016,3,10,20,20,13,0.65,0,3,1,16,0.2,86,12,3,2016-03-10 20:00:00,17,19,43,47,19,24,21,0
2016,3,10,21,15,8,0.5333333333333333,0,3,1,16,0.3,88,14,3,2016-03-10 21:00:00,22,20,19,43,47,19,24,0
